start_station_name,start_station_id,start_lat,start_lng,total_trips,avg_trip_duration,member_trips,casual_trips,weekend_trips,weekday_trips,lunch_hour_trips,morning_trips,evening_trips,lunch_hour_share,weekend_share,total_trips_score,lunch_trips_score,lunch_share_score,weekday_score,casual_score,food_cart_score
W 160 St & St Nicholas Ave,8138.07,40.834468,-73.939865,453,11.131601177336277,378,75,119,334,111,125,98,0.24503311258278146,0.26269315673289184,0.04061687438357393,0.04146432573776616,0.47586140704482194,0.04115834873690696,0.026833631484794274,0.08316790620445465
37 St & 24 Ave,6981.16,40.7701477,-73.9120938,429,8.706644094794095,367,62,120,309,109,96,102,0.2540792540792541,0.27972027972027974,0.03846498699901372,0.040717220769518114,0.49342927603797165,0.03807763401109057,0.0221824686940966,0.08304397529450971
Willis Ave & E 143 St,7798.02,40.812299,-73.92037,291,10.77609089347079,259,32,51,240,87,50,74,0.29896907216494845,0.17525773195876287,0.02609163453779252,0.032499066118789686,0.5806066039145376,0.029574861367837338,0.01144901610017889,0.08301811605106363
E 51 St & Linden Blvd,3373.01,40.65399,-73.92967,134,20.671690049751245,85,49,37,97,48,27,21,0.3582089552238806,0.27611940298507465,0.012014704563794495,0.017930519237952934,0.6956521739130433,0.01195317313616759,0.017531305903398926,0.0829883404831099
Lewis Ave & Decatur St,4237.01,40.6814598,-73.934903,452,13.344443104719764,359,93,133,319,110,76,137,0.24336283185840707,0.2942477876106195,0.04052721240921725,0.04109077325364214,0.47261767346415284,0.03930991990141713,0.0332737030411449,0.08296469537189226
Hoyt St & Warren St,4330.09,40.6843549,-73.98901629,486,10.468245164609053,435,51,157,329,117,119,115,0.24074074074074073,0.3230452674897119,0.04357571953734421,0.04370564064251027,0.46752549651100367,0.04054220579174368,0.018246869409660107,0.08287658185962976
Lexington Ave & Stuyvesant Ave,4500.07,40.68973,-73.93353,635,12.56495251968504,511,124,209,426,123,184,157,0.19370078740157481,0.3291338582677165,0.056935353716488835,0.04594695554725439,0.37617254364943514,0.05249537892791128,0.0443649373881932,0.08286809676000634
Eldert St & Bushwick Ave,4399.03,40.68652,-73.91321,408,13.860469321895424,319,89,132,276,105,97,85,0.25735294117647056,0.3235294117647059,0.03658208553752353,0.03922301083302204,0.4997868712702471,0.034011090573012936,0.03184257602862254,0.08283873802042815
Bedford Ave & Fenimore St,3552.09,40.65815,-73.95674,543,10.944809791282996,453,90,186,357,120,157,139,0.22099447513812154,0.3425414364640884,0.04868645207567471,0.04482629809488233,0.4291776763551925,0.043992606284658044,0.03220035778175313,0.08279714202275366
Forley St & Lamont Ave,6198.03,40.74463,-73.87386,337,10.054604599406527,285,52,89,248,95,82,69,0.2818991097922849,0.26409495548961426,0.030216085358199588,0.03548748599178184,0.5474562422053069,0.030560690080098582,0.018604651162790697,0.08269286878950302
E 128 St & Madison Ave,7735.23,40.80756,-73.939182,573,10.7007709133217,506,67,125,448,120,160,121,0.2094240837696335,0.2181500872600349,0.05137631130637497,0.04482629809488233,0.4067076409439259,0.0552064078866297,0.023971377459749553,0.08264246557749606
2 Ave & 36 St,3460.01,40.65708866668485,-74.00870203971863,394,18.204126861252117,344,50,129,265,105,6,161,0.26649746192893403,0.32741116751269034,0.03532681789653008,0.03922301083302204,0.5175457956301037,0.03265557609365373,0.017889087656529516,0.0826343618130843
Ocean Ave & Crooke Ave,3408.05,40.65326,-73.96172,539,13.59886892393321,435,104,203,336,119,155,142,0.22077922077922077,0.37662337662337664,0.048327804178248,0.044452745610758314,0.42875964615095047,0.041404805914972274,0.037209302325581395,0.08251826803897505
Crown St & Rogers Ave,3768.02,40.66639,-73.95346,635,11.911537060367454,531,104,200,435,123,160,157,0.19370078740157481,0.31496062992125984,0.056935353716488835,0.04594695554725439,0.37617254364943514,0.053604436229205174,0.037209302325581395,0.08237434471400394
112 St & Northern Blvd,6683.01,40.75788,-73.85763,45,11.927225925925924,31,14,12,33,18,11,6,0.4,0.26666666666666666,0.00403478884605039,0.006723944714232349,0.7768115942028986,0.004066543438077634,0.005008944543828265,0.08235744042378212
Grand Ave & Remsen Pl,5570.04,40.72353,-73.89967,239,17.414784867503485,179,60,75,164,75,33,59,0.3138075313807531,0.3138075313807531,0.021429211871245406,0.028016436309301458,0.6094233218118973,0.020209488601355515,0.02146690518783542,0.08229397609631123
Amory Ct & Metropolitan Ave,5217.03,40.71301,-73.90968,452,12.99210151179941,358,94,162,290,110,102,92,0.24336283185840707,0.3584070796460177,0.04052721240921725,0.04109077325364214,0.47261767346415284,0.035736290819470114,0.03363148479427549,0.08228574773081591
Beverley Rd & Flatbush Ave,3180.02,40.64499,-73.95818,423,14.144040031520884,330,93,118,305,105,102,108,0.24822695035460993,0.2789598108747045,0.03792701515287367,0.03922301083302204,0.4820639325727207,0.03758471965495995,0.0332737030411449,0.08226051507215469
Ralph Ave & Fulton St,4220.02,40.67922,-73.92192,532,9.398074436090225,416,116,161,371,115,108,124,0.2161654135338346,0.3026315789473684,0.04770017035775128,0.042958535674262235,0.4197994987468671,0.04571780653111522,0.04150268336314848,0.08223430959265421
E 132 St & Madison Ave,7748.02,40.810224,-73.937195,575,9.48267104347826,488,87,131,444,118,144,107,0.20521739130434782,0.22782608695652173,0.051555635255088314,0.04407919312663429,0.39853812224322616,0.05471349353049908,0.031127012522361358,0.08222583859075265
Rugby Rd & Albemarle Rd,3188.04,40.64672,-73.96637,239,12.885733960948397,198,41,89,150,76,32,73,0.3179916317991632,0.3723849372384937,0.021429211871245406,0.028389988793425476,0.6175489661027226,0.018484288354898338,0.014669051878354204,0.08221245851459762
Vernon Blvd & 41 Rd,6514.08,40.7552433,-73.9485678,524,11.729359287531805,443,81,209,315,119,69,156,0.22709923664122136,0.3988549618320611,0.046982874562897875,0.044452745610758314,0.44103330014382114,0.038817005545286505,0.028980322003577818,0.08206894292828708
Amsterdam Ave & W 152 St,8069.01,40.829523,-73.944279,515,10.69807993527508,445,70,126,389,115,163,107,0.22330097087378642,0.2446601941747573,0.0461759167936878,0.042958535674262235,0.4336569579288026,0.04793592113370302,0.025044722719141325,0.08203681897594874
Riverside Dr & Broadway,8616.06,40.865364,-73.92791,439,18.801519817767655,338,101,146,293,107,63,113,0.2437357630979499,0.3325740318906606,0.03936160674258047,0.03997011580127008,0.4733419167409461,0.036105976586568084,0.036135957066189626,0.08199892491411684
Albany Ave & Park Pl,3975.02,40.67297,-73.93896,521,11.621008317338452,450,71,145,376,116,152,117,0.22264875239923224,0.2783109404990403,0.04671388863982785,0.04333208815838625,0.43239033074633504,0.046333949476278495,0.025402504472271915,0.08189077643250856
77 St & 31 Ave,6718.02,40.75886,-73.89081,380,9.527519078947368,310,70,110,270,100,75,94,0.2631578947368421,0.2894736842105263,0.034071550255536626,0.03735524841240194,0.5110602593440121,0.033271719038817,0.025044722719141325,0.0818570665223036
Fulton St & Saratoga Ave,4179.03,40.67853,-73.91642,235,12.859977234042553,172,63,56,179,73,49,41,0.31063829787234043,0.23829787234042554,0.021070563973818703,0.02726933134105342,0.603268578476719,0.022057917436845348,0.02254025044722719,0.08180437334258706
47 Ave & 31 St,6151.03,40.743,-73.93561,418,12.920537958532696,348,70,69,349,103,31,118,0.24641148325358853,0.16507177033492823,0.03747870528109029,0.038475905864774,0.47853824284030233,0.04300677757239679,0.025044722719141325,0.08179589544336721
Halsey St & Evergreen Ave,4474.01,40.68858,-73.91227,405,10.918817736625515,309,96,102,303,101,102,89,0.24938271604938272,0.2518518518518518,0.03631309961445351,0.037728800896525964,0.48430846305242437,0.03733826247689464,0.03434704830053667,0.08161655884807249
Central Ave & Covert St,4550.05,40.68929,-73.90951,561,11.883240196078432,480,81,147,414,117,165,117,0.20855614973262032,0.2620320855614973,0.050300367614094864,0.04370564064251027,0.405022087886538,0.05101663585951941,0.028980322003577818,0.08147563428931778
Goulden Ave & W 197 St,8707.01,40.87156,-73.89714,214,11.528662071651091,183,31,14,200,68,17,73,0.3177570093457944,0.06542056074766354,0.01918766251232852,0.02540156892043332,0.6170933224976296,0.024645717806531114,0.0110912343470483,0.08143506399600782
67 Ave & Fresh Pond Rd,5057.07,40.70575,-73.89676,468,13.597906267806268,380,88,155,313,110,80,112,0.23504273504273504,0.3311965811965812,0.041961803998924053,0.04109077325364214,0.4564598042858912,0.038570548367221194,0.03148479427549195,0.08138079116808833
Wadsworth Ave & W 175 St,8299.03,40.846052,-73.937648,473,13.48519457364341,381,92,132,341,109,88,112,0.23044397463002114,0.27906976744186046,0.042410113870707436,0.040717220769518114,0.44752887826699755,0.04202094886013555,0.032915921288014315,0.0813022254645365
Flatbush Ave & Eastern Pkwy,3856.03,40.668757,-73.966438,328,14.599056504065041,242,86,151,177,92,44,109,0.2804878048780488,0.4603658536585366,0.02940912758898951,0.03436682853940979,0.5447154471544715,0.021811460258780037,0.03076923076923077,0.08129143173016705
26 Ave & 2 St,7165.01,40.77684387,-73.93463418,453,14.406283995584989,385,68,117,336,108,106,119,0.23841059602649006,0.2582781456953642,0.04061687438357393,0.040343668285394096,0.4630002879355024,0.041404805914972274,0.024329159212880144,0.08128840839361413
Echo Pl & Grand Concourse,8379.06,40.849955,-73.905943,580,10.251964540229885,462,118,172,408,116,131,139,0.2,0.296551724137931,0.052003945126871697,0.04333208815838625,0.3884057971014493,0.05027726432532347,0.04221824686940966,0.08128507439930369
Nostrand Ave & Rutland Rd,3585.06,40.6595,-73.95041,472,12.344371857344633,416,56,173,299,113,103,141,0.23940677966101695,0.3665254237288136,0.04232045189635076,0.04221143070601419,0.4649349054286416,0.03684534812076402,0.02003577817531306,0.08122025170574093
34 Ave & 71 St,6493.03,40.75257,-73.89538,555,9.592927447447448,467,88,155,400,116,113,153,0.209009009009009,0.27927927927927926,0.04976239576795481,0.04333208815838625,0.40590155372764064,0.04929143561306223,0.03148479427549195,0.0812037517203496
Cypress Hills St & Otto Rd,4904.03,40.70204,-73.89288,130,13.650633333333333,95,35,38,92,46,31,29,0.35384615384615387,0.2923076923076923,0.011656056666367794,0.017183414269704895,0.6871794871794872,0.011337030191004313,0.012522361359570662,0.0811658000530953
Adam Clayton Powell Blvd & W 141 St,7893.05,40.819241,-73.941057,588,10.19214078798186,499,89,148,440,117,197,102,0.1989795918367347,0.25170068027210885,0.052721240921725095,0.04370564064251027,0.3864241348713398,0.054220579174368455,0.03184257602862254,0.0811480713801798
Winthrop St & Nostrand Ave,3544.02,40.65707,-73.95005,426,12.158706025039123,347,79,112,314,104,76,102,0.24413145539906103,0.26291079812206575,0.03819600107594369,0.03884945834889802,0.47411036265904605,0.03869377695625385,0.028264758497316637,0.08112257819798728
43 St & Broadway,6670.03,40.7577284,-73.9166368,603,10.097256191265894,509,94,190,413,119,111,162,0.19734660033167495,0.3150912106135987,0.05406617053707523,0.044452745610758314,0.38325281803542666,0.05089340727048675,0.03363148479427549,0.08094211533510177
7 Ave & 22 St,3515.01,40.658029,-73.989605,525,9.931408,451,74,171,354,115,162,136,0.21904761904761905,0.32571428571428573,0.04707253653725455,0.042958535674262235,0.4253968253968254,0.043622920517560074,0.026475849731663684,0.08071547323666634
Broadway & Ellwood St,8547.04,40.862058,-73.929719,273,14.968566727716727,208,65,77,196,80,28,87,0.29304029304029305,0.28205128205128205,0.024477718999372365,0.029884198729921554,0.5690927430057865,0.02415280345040049,0.023255813953488372,0.08064431569132322
Goulden Ave & W 205 St,8799.01,40.87812,-73.89192,341,9.78197521994135,304,37,24,317,91,41,78,0.2668621700879765,0.07038123167155426,0.030574733255626287,0.033993276055285765,0.5182540694462152,0.039063462723351816,0.013237924865831842,0.08050322190913166
Lenox Ave & W 144 St,7910.01,40.819783,-73.936521,460,9.910753369565217,375,85,136,324,107,96,103,0.2326086956521739,0.2956521739130435,0.041244508204070655,0.03997011580127008,0.4517328292375551,0.03992606284658041,0.03041144901610018,0.0805003079761438
Willis Ave & E 137 St,7726.02,40.808384,-73.923604,583,11.387850114351057,498,85,154,429,116,119,153,0.19897084048027444,0.2641509433962264,0.05227293104994172,0.04333208815838625,0.38640713948343147,0.05286506469500924,0.03041144901610018,0.08048933540687563
Macombs Pl & W 152 St,8029.28,40.826406,-73.937948,677,13.273946381093058,561,116,198,479,118,145,169,0.17429837518463812,0.29246676514032494,0.0607011566394692,0.04407919312663429,0.3384924967353841,0.059026494146642024,0.04150268336314848,0.08040782359337097
Fairview Ave & Linden St,5066.03,40.70694,-73.90632,522,10.359685376756067,403,119,173,349,111,119,124,0.21264367816091953,0.3314176245210728,0.04680355061418452,0.04146432573776616,0.4129601865733799,0.04300677757239679,0.04257602862254025,0.08036837869583567
Rockaway Ave & Bainbridge St,4285.09,40.68319988172761,-73.91166642308235,510,11.040267026143791,403,107,173,337,111,97,99,0.21764705882352942,0.3392156862745098,0.04572760692190442,0.04146432573776616,0.42267689684569476,0.041528034504004926,0.03828264758497316,0.08034597708256204
Brooklyn Ave & Snyder Ave,3278.07,40.64915,-73.94368,89,14.629048876404493,72,17,32,57,33,12,30,0.3707865168539326,0.3595505617977528,0.007979915717744104,0.012327231976092642,0.7200781631656081,0.007024029574861368,0.006082289803220036,0.08033036133292355
Crotona Ave & Crotona Park N,8257.03,40.84234,-73.89409,156,13.98523141025641,128,28,41,115,53,22,43,0.33974358974358976,0.26282051282051283,0.013987267999641352,0.01979828165857303,0.6597918989223337,0.014171287738755391,0.01001788908765653,0.080241451929161
Park Ave & St Edwards St,4700.06,40.69608941,-73.97803415,562,9.460819810201661,510,52,135,427,116,128,165,0.20640569395017794,0.2402135231316726,0.05039002958845154,0.04333208815838625,0.4008458404249832,0.05261860751694393,0.018604651162790697,0.08023250891471426
Queens Blvd & 56 Ave,5887.03,40.73481,-73.87431,310,14.05867134408602,238,72,114,196,87,22,88,0.2806451612903226,0.36774193548387096,0.027795212050569354,0.032499066118789686,0.5450210378681626,0.02415280345040049,0.025760286225402506,0.08023216925365534
Adam Clayton Powell Blvd & W 151 St,8009.05,40.825289,-73.936232,450,12.144827962962962,380,70,104,346,105,96,97,0.23333333333333334,0.2311111111111111,0.0403478884605039,0.03922301083302204,0.45314009661835747,0.04263709180529883,0.025044722719141325,0.08016092620149334
27 Ave & 3 St,7132.08,40.77485,-73.9342,467,13.451865417558885,408,59,125,342,108,143,119,0.23126338329764454,0.2676659528907923,0.041872142024567384,0.040343668285394096,0.44912019365049805,0.04214417744916821,0.02110912343470483,0.0800400866043837
Greenpoint Ave & Monitor St,5851.01,40.73224,-73.94383,170,14.337073529411766,124,46,40,130,56,24,65,0.32941176470588235,0.23529411764705882,0.015242535640634807,0.020918939110945087,0.6397271952259164,0.016019716574245224,0.016457960644007157,0.07995472150083087
55 St & Northern Blvd,6502.01,40.75326,-73.90585,404,9.19254793729373,338,66,107,297,100,55,123,0.24752475247524752,0.26485148514851486,0.036223437640096834,0.03735524841240194,0.48070024393743715,0.036598890942698706,0.023613595706618962,0.07988135850731025
Pearl St & Whitehall St,4962.09,40.703144,-74.013178,592,18.881787105855857,483,109,96,496,110,40,293,0.1858108108108108,0.16216216216216217,0.0530798888191518,0.04109077325364214,0.3608499804151978,0.061121380160197164,0.038998211091234344,0.07986083802624534
3 Ave & E 189 St,8526.03,40.85985,-73.89135,579,12.745151007484168,458,121,160,419,112,69,183,0.19343696027633853,0.2763385146804836,0.05191428315251502,0.041837878221890175,0.3756601837250632,0.051632778804682686,0.04329159212880143,0.07984356151211332
Broadway & 12 St,6901.01,40.7668,-73.9347774,602,10.685886600221485,511,91,198,404,117,183,147,0.19435215946843853,0.3289036544850498,0.05397650856271855,0.04370564064251027,0.3774375270836342,0.04978434996919285,0.03255813953488372,0.07974753802124859
27 Ave & 9 St,7098.05,40.7739825,-73.9309134,515,11.891324822006473,427,88,145,370,110,159,99,0.21359223300970873,0.2815533980582524,0.0461759167936878,0.04109077325364214,0.414802307584072,0.04559457794208256,0.03148479427549195,0.07967337561156962
11 St & 43 Ave,6438.05,40.75177,-73.94821,542,12.270295910209102,487,55,166,376,115,60,165,0.21217712177121772,0.3062730627306273,0.04859679010131803,0.042958535674262235,0.4120541205412054,0.046333949476278495,0.01967799642218247,0.07962468660291577
Jerome Ave & W Fordham Rd,8586.09,40.86294,-73.90108,497,10.740643158953722,419,78,117,380,108,78,161,0.21730382293762576,0.23541247484909456,0.044562001255267644,0.040343668285394096,0.4220103228064036,0.04682686383240912,0.027906976744186046,0.07961788693524563
W 133 St & 12 Ave,7925.04,40.820003,-73.959089,266,24.45739993734336,211,55,85,181,78,43,88,0.2932330827067669,0.31954887218045114,0.02385008517887564,0.029137093761673515,0.569467146126185,0.02230437461491066,0.01967799642218247,0.07953589328912351
